despresate_id,agenda_id
primari:5897,6884
primari:5964,6884
primari:492,6885
primari:3836,6886
primari:10292,6887
primari:4788,6888
primari:4892,6888
primari:4471,6889
primari:9789,6890
primari:9853,6890
primari:8379,6891
primari:7496,6892
primari:3089,6893
primari:2274,6894
primari:2825,6895
primari:11284,6896
primari:11360,6896
primari:11446,6896
primari:11140,6897
primari:991,6898
primari:6592,6899
primari:3831,6900
primari:12132,6901
primari:2950,6902
primari:10401,6903
primari:9777,6904
primari:9841,6904
primari:8727,6905
primari:10051,6906
primari:10372,6907
primari:5589,6908
primari:5661,6908
primari:5731,6908
primari:858,6909
primari:9029,6909
primari:4360,6910
primari:8520,6911
primari:9930,6912
primari:8825,6913
primari:9898,6914
primari:8361,6915
primari:49,6916
primari:2328,6917
primari:7850,6918
primari:7953,6918
primari:6404,6919
primari:7776,6920
primari:7982,6920
primari:10047,6921
primari:10159,6921
primari:10263,6921
primari:4688,6922
primari:4787,6922
primari:3929,6923
primari:4760,6924
primari:5147,6925
primari:7084,6926
primari:7154,6926
primari:7228,6926
primari:7305,6926
primari:6148,6927
primari:2752,6928
primari:11013,6928
primari:8757,6929
primari:8857,6929
primari:8957,6929
primari:9059,6929
primari:7088,6930
primari:7158,6930
primari:7232,6930
primari:7309,6930
primari:5364,6931
primari:8908,6932
primari:9113,6932
primari:4156,6933
primari:4194,6933
primari:2015,6934
primari:2087,6934
primari:2187,6935
primari:11898,6936
primari:72,6937
primari:6652,6938
primari:6743,6938
primari:11402,6939
primari:7492,6940
primari:3832,6941
primari:609,6942
primari:1062,6942
primari:10935,6943
primari:11660,6944
primari:11748,6944
primari:11837,6944
primari:6171,6945
primari:11593,6946
primari:4652,6947
primari:4751,6947
primari:4852,6947
primari:4954,6947
primari:4965,6947
primari:1534,6948
primari:1632,6948
primari:585,6949
primari:9667,6950
primari:9729,6950
primari:9794,6950
primari:9858,6950
primari:10539,6951
primari:10636,6951
primari:11298,6952
primari:11376,6952
primari:10700,6953
primari:6449,6954
primari:6511,6954
primari:5829,6955
primari:6126,6956
primari:6196,6956
primari:365,6957
primari:2173,6958
primari:4941,6959
primari:5043,6959
primari:11867,906
primari:11089,6960
primari:4830,6961
primari:4940,6961
primari:5042,6961
primari:6458,6962
primari:6522,6962
primari:4166,6963
primari:9328,6964
primari:313,6965
primari:388,6965
primari:2519,6966
primari:11514,6967
primari:10946,6968
primari:1651,6969
primari:1751,6969
primari:9156,6970
primari:9216,6970
primari:10402,6971
primari:10495,6971
primari:8863,6972
primari:10216,6973
pcj:66,619
primari:8753,6974
primari:3716,6975
primari:3797,6975
primari:5711,6976
primari:3703,3831
primari:3783,3831
primari:7508,6977
primari:7574,6977
primari:2419,6978
primari:64,6979
primari:221,6979
primari:7701,6980
primari:7796,6980
primari:7897,6980
primari:4313,6981
primari:4395,6981
primari:4477,6981
primari:6304,6982
primari:2570,6983
primari:1386,6984
primari:4421,6985
primari:4503,6985
primari:4588,6985
primari:11554,6986
primari:9162,6987
primari:9222,6987
primari:9285,6987
primari:9349,6987
primari:6420,478
primari:6480,478
primari:3241,6988
primari:3318,6988
primari:2016,6989
primari:5429,6990
primari:5483,6990
primari:933,6991
primari:6567,6992
primari:2558,6993
primari:2580,6993
primari:2624,6993
primari:2668,6993
primari:4173,6994
primari:1811,703
primari:3315,6995
primari:11655,6996
primari:11657,6997
primari:4657,6998
primari:10834,6999
primari:10928,6999
primari:10793,7000
primari:10884,7000
primari:3212,7001
primari:9458,7002
primari:8929,7003
primari:1127,7004
primari:1214,7004
primari:1384,7005
primari:2866,7006
primari:2952,7006
primari:10749,1956
primari:2092,7007
primari:2170,7007
primari:3650,7008
primari:3730,7008
primari:2993,7009
primari:1460,7010
primari:1555,7010
primari:10730,7011
primari:7046,7012
primari:9551,7013
primari:8935,7014
primari:166,7015
primari:243,7015
primari:712,7016
primari:1342,7017
primari:2308,7018
primari:2360,7018
primari:2413,7018
primari:2073,7019
primari:3822,7020
primari:11094,7021
primari:11382,7022
primari:8801,7023
primari:8975,4424
primari:9078,4424
primari:8389,7024
primari:8490,7024
primari:8600,7024
primari:8702,7024
primari:2537,7025
primari:2581,7025
primari:2625,7025
primari:2669,7025
primari:7702,3610
primari:7658,7026
primari:8466,7027
primari:8570,7027
primari:517,7028
primari:6096,7029
primari:6165,7029
primari:6234,7029
primari:4508,7030
primari:4593,7030
primari:11718,7031
primari:11807,7031
primari:6221,7032
primari:6290,7032
primari:7165,7032
primari:7711,7033
primari:7808,7033
primari:7908,7033
primari:5500,7034
primari:9168,7035
primari:180,7036
primari:257,7036
primari:8168,7037
primari:8249,7037
primari:9682,7038
primari:9744,7038
primari:9808,7038
primari:9872,7038
primari:10111,7039
primari:10214,7039
primari:4631,7040
primari:4678,7041
primari:4777,7041
primari:4880,7041
primari:9925,7042
primari:8845,7043
primari:8945,7043
primari:40,7044
primari:383,4566
primari:5058,7045
primari:3609,7046
primari:5110,7047
primari:681,7048
primari:881,7048
primari:7797,7049
primari:8028,7050
primari:3601,7051
primari:3761,7051
primari:6050,7052
primari:3890,7053
primari:10135,7054
primari:10238,7054
primari:1582,7055
primari:1682,7055
primari:2792,7056
primari:2878,7056
primari:2965,7056
primari:11564,7057
primari:11495,7058
primari:2501,7059
primari:10224,7060
primari:5032,7061
primari:3379,7062
primari:745,7063
primari:846,7063
primari:948,7063
primari:6608,7064
primari:632,7065
primari:3924,7066
primari:3422,7067
primari:3475,7067
primari:3530,7067
primari:1640,7068
primari:215,7069
primari:293,7069
primari:439,7070
primari:516,7070
primari:594,7070
primari:261,7071
primari:2963,7072
primari:131,7073
primari:208,7073
primari:286,7073
primari:11266,7074
primari:11341,7074
primari:11409,7074
primari:4668,7075
primari:4767,7075
primari:10017,7076
primari:10126,7076
primari:8084,7077
primari:1858,7078
primari:9679,7078
primari:8871,7079
primari:8971,7079
primari:9074,7079
primari:7978,7080
primari:1084,7081
primari:1171,7081
primari:6140,7082
primari:11355,7083
primari:11441,7083
primari:7717,7084
primari:7814,7084
primari:7916,7084
primari:3179,7085
primari:3256,7085
primari:3333,7085
primari:10950,7086
primari:9254,7087
primari:9317,7087
primari:9381,7087
primari:10440,7088
primari:8153,7089
primari:606,7090
primari:9946,7091
primari:8784,7092
primari:8884,7092
primari:3772,7093
primari:513,7094
primari:591,7094
primari:349,7095
primari:424,7095
primari:503,7095
primari:581,7095
primari:328,7096
primari:3120,7097
primari:529,7098
primari:11420,7099
primari:8145,7100
primari:8955,7101
primari:11261,7102
primari:10702,7103
primari:1634,2462
primari:2449,2462
primari:2507,2462
primari:2004,7104
primari:1283,7105
primari:4884,7105
primari:4986,7105
primari:11330,7105
primari:1636,7106
primari:1736,7106
primari:2312,7107
primari:2711,7108
primari:2796,7108
primari:2881,7108
primari:2968,7108
primari:6022,7109
primari:3080,7110
primari:987,7111
primari:10676,7112
primari:10844,7112
primari:10939,7112
primari:1017,7113
primari:1104,7113
primari:1192,7113
primari:1280,7113
primari:9432,7114
primari:9491,7114
primari:7015,1051
primari:8807,1051
primari:8907,1051
primari:9009,1051
primari:4579,7115
primari:4344,7116
primari:4428,7117
primari:2297,391
primari:2349,391
primari:1489,7118
primari:1585,7118
primari:2030,7119
primari:3968,7120
primari:4035,7120
primari:4103,7120
primari:10449,7121
primari:11584,7122
primari:11669,7122
primari:4461,7123
primari:1955,7124
primari:6358,7125
primari:6411,7125
primari:6470,7125
primari:10138,7126
primari:10241,7126
primari:11428,7127
primari:535,7128
primari:7031,7129
primari:5834,7130
primari:6111,7131
primari:7647,7131
primari:2060,7132
primari:898,2737
primari:1000,2737
primari:4742,2737
primari:4841,2737
primari:4964,2737
primari:7564,2737
primari:11566,2737
primari:6163,7133
primari:5993,7134
primari:4773,7135
primari:4876,7135
primari:828,7136
primari:930,7136
primari:736,7137
primari:836,7137
primari:938,7137
primari:5465,7137
primari:4666,2813
primari:354,7138
primari:429,7138
primari:507,7138
primari:2571,7139
primari:7237,7140
primari:7314,7140
primari:6278,7141
primari:2101,7142
primari:2178,7142
primari:1718,7143
primari:4384,7144
primari:4466,7144
primari:4548,7144
primari:4637,7144
primari:59,7145
primari:11581,7146
primari:11666,7146
primari:10655,7147
primari:6087,7148
primari:6156,7148
primari:6226,7148
primari:6295,7148
primari:3933,7149
primari:3998,7149
primari:3115,1240
primari:3192,1240
primari:3688,7150
primari:11882,7151
primari:11946,7151
primari:12011,7151
primari:10072,7152
primari:2203,7153
primari:2281,7153
primari:6509,7154
primari:3077,7155
primari:10660,7156
primari:10742,7156
primari:10827,7156
primari:4240,7157
primari:4284,7157
primari:10723,7158
primari:10805,7158
primari:1068,7159
primari:10179,2086
primari:9740,7160
primari:9804,7160
primari:7622,7161
primari:7596,7162
primari:1183,7163
primari:1271,7163
primari:1364,7163
primari:498,7164
primari:576,7164
primari:7856,7165
primari:7959,7165
primari:3618,7166
primari:3698,7166
primari:11015,7167
primari:11063,7167
primari:3611,7168
primari:3691,7168
primari:3771,7168
pcj:51,359
primari:6431,7169
primari:6492,7169
primari:214,7170
primari:292,7170
primari:7635,7171
primari:5987,7172
primari:6930,7173
primari:6315,7174
primari:6368,7174
primari:6422,7174
primari:1776,7175
primari:2139,7176
primari:3050,7177
primari:3127,7177
primari:7330,7178
primari:8797,7179
primari:8897,7179
primari:1490,7180
primari:340,7181
primari:614,7181
primari:618,7181
primari:631,7181
primari:635,7181
primari:641,7181
primari:648,7181
primari:653,7181
primari:656,7181
primari:662,7181
primari:664,7181
primari:665,7181
primari:668,7181
primari:670,7181
primari:676,7181
primari:677,7181
primari:679,7181
primari:685,7181
primari:695,7181
primari:697,7181
primari:699,7181
primari:700,7181
primari:701,7181
primari:705,7181
primari:711,7181
primari:1029,7181
primari:1040,7181
primari:1050,7181
primari:1051,7181
primari:1066,7181
primari:1071,7181
primari:1076,7181
primari:1083,7181
primari:1382,7181
primari:1385,7181
primari:1389,7181
primari:1417,7181
primari:1452,7181
primari:1779,7181
primari:2025,7181
primari:2068,7181
primari:2069,7181
primari:2546,7181
primari:2705,7181
primari:2740,7181
primari:2766,7181
primari:2770,7181
primari:2773,7181
primari:3033,7181
primari:3038,7181
primari:3341,7181
primari:3353,7181
primari:3355,7181
primari:3361,7181
primari:3362,7181
primari:3378,7181
primari:3386,7181
primari:3884,7181
primari:4309,7181
primari:4311,7181
primari:4316,7181
primari:4321,7181
primari:4322,7181
primari:4325,7181
primari:4334,7181
primari:4341,7181
primari:4345,7181
primari:4346,7181
primari:4347,7181
primari:4356,7181
primari:4365,7181
primari:4372,7181
primari:4386,7181
primari:4389,7181
primari:4646,7181
primari:4648,7181
primari:4673,7181
primari:4681,7181
primari:4682,7181
primari:4689,7181
primari:4692,7181
primari:4698,7181
primari:4707,7181
primari:4710,7181
primari:4712,7181
primari:4718,7181
primari:4719,7181
primari:4726,7181
primari:4741,7181
primari:4744,7181
primari:5056,7181
primari:5061,7181
primari:5064,7181
primari:5067,7181
primari:5070,7181
primari:5071,7181
primari:5074,7181
primari:5075,7181
primari:5079,7181
primari:5081,7181
primari:5082,7181
primari:5083,7181
primari:5085,7181
primari:5092,7181
primari:5094,7181
primari:5095,7181
primari:5101,7181
primari:5102,7181
primari:5297,7181
primari:5298,7181
primari:5299,7181
primari:5304,7181
primari:5310,7181
primari:5312,7181
primari:5315,7181
primari:5320,7181
primari:5322,7181
primari:5323,7181
primari:5329,7181
primari:5334,7181
primari:5335,7181
primari:5341,7181
primari:5501,7181
primari:5503,7181
primari:5505,7181
primari:5507,7181
primari:5508,7181
primari:5514,7181
primari:5515,7181
primari:5518,7181
primari:5519,7181
primari:5520,7181
primari:5522,7181
primari:5528,7181
primari:5535,7181
primari:5537,7181
primari:5538,7181
primari:5539,7181
primari:5541,7181
primari:5542,7181
primari:5543,7181
primari:5553,7181
primari:5554,7181
primari:5555,7181
primari:5556,7181
primari:5558,7181
primari:5559,7181
primari:5562,7181
primari:5563,7181
primari:5564,7181
primari:5565,7181
primari:5569,7181
primari:5570,7181
primari:6035,7181
primari:6039,7181
primari:6040,7181
primari:6042,7181
primari:6069,7181
primari:6079,7181
primari:6081,7181
primari:6086,7181
primari:6098,7181
primari:6339,7181
primari:6348,7181
primari:6551,7181
primari:6553,7181
primari:6558,7181
primari:6568,7181
primari:6571,7181
primari:6583,7181
primari:6600,7181
primari:6602,7181
primari:6604,7181
primari:6606,7181
primari:6614,7181
primari:6912,7181
primari:6915,7181
primari:6928,7181
primari:6936,7181
primari:6947,7181
primari:6948,7181
primari:7068,7181
primari:7095,7181
primari:7107,7181
primari:7136,7181
primari:7360,7181
primari:7363,7181
primari:7364,7181
primari:7367,7181
primari:7369,7181
primari:7372,7181
primari:7375,7181
primari:7376,7181
primari:7377,7181
primari:7379,7181
primari:7385,7181
primari:7386,7181
primari:7392,7181
primari:7396,7181
primari:7397,7181
primari:7398,7181
primari:7400,7181
primari:7405,7181
primari:7410,7181
primari:7413,7181
primari:7416,7181
primari:7417,7181
primari:7421,7181
primari:7422,7181
primari:7708,7181
primari:8077,7181
primari:8330,7181
primari:8336,7181
primari:8347,7181
primari:8396,7181
primari:8400,7181
primari:8421,7181
primari:8755,7181
primari:8821,7181
primari:9151,7181
primari:9160,7181
primari:9182,7181
primari:9192,7181
primari:9197,7181
primari:9387,7181
primari:9655,7181
primari:9668,7181
primari:9963,7181
primari:9965,7181
primari:10648,7181
primari:10692,7181
primari:11012,7181
primari:11029,7181
primari:11038,7181
primari:11045,7181
primari:11206,7181
primari:11208,7181
primari:11213,7181
primari:11216,7181
primari:11218,7181
primari:11220,7181
primari:11231,7181
primari:11234,7181
primari:11241,7181
primari:11244,7181
primari:11249,7181
primari:11251,7181
primari:11253,7181
primari:11254,7181
primari:11262,7181
primari:11267,7181
primari:11275,7181
primari:11523,7181
primari:11531,7181
primari:11534,7181
primari:11539,7181
primari:11551,7181
primari:11568,7181
primari:11575,7181
primari:11586,7181
primari:11591,7181
primari:11592,7181
primari:11600,7181
primari:11607,7181
primari:11871,7181
primari:11872,7181
primari:11887,7181
primari:11892,7181
primari:11909,7181
primari:11920,7181
primari:11921,7181
primari:11925,7181
primari:11926,7181
primari:11931,7181
primari:11934,7181
primari:10808,7182
primari:10902,7182
primari:10999,7182
primari:8750,7183
primari:9170,7184
primari:9230,7184
primari:9293,7184
primari:10369,3512
primari:10457,3512
primari:10554,3512
primari:11,7185
primari:7100,7186
primari:3387,2216
primari:3440,2216
primari:4450,7187
primari:4532,7187
primari:4619,7187
primari:4696,7188
primari:10368,4718
primari:10456,4718
primari:10553,4718
primari:400,7189
primari:477,7189
primari:7207,7189
primari:7283,7189
primari:7359,7189
primari:1533,7190
primari:1631,7190
primari:1731,7190
primari:9751,7191
primari:9815,7191
primari:9448,7192
primari:9507,7192
primari:9650,7193
primari:9712,7193
primari:361,7194
primari:1493,7195
primari:9354,7196
primari:4575,7197
primari:6068,7198
primari:8993,7199
primari:9096,7199
primari:6621,7200
primari:6710,7200
primari:6806,7200
primari:6903,7200
primari:4566,7201
primari:1107,7202
primari:1195,7202
primari:10788,7203
primari:10898,7204
primari:10995,7204
primari:11597,7205
primari:7300,7206
primari:6916,7207
primari:6955,7207
primari:9210,7208
primari:9271,7208
primari:9767,7209
primari:617,7210
primari:8835,7211
primari:7471,7212
primari:757,7213
primari:10750,7213
primari:10836,7213
primari:10931,7213
primari:4290,7214
primari:8375,7215
primari:8476,7215
primari:2750,7216
primari:10850,7217
primari:8571,7218
primari:1398,7219
primari:9909,7220
primari:7239,7221
primari:1111,7222
primari:1198,7222
primari:10347,7223
primari:10434,7223
primari:70,7224
primari:1577,7225
primari:1677,7225
primari:9912,7225
primari:8532,7226
primari:8545,7227
primari:8647,7227
primari:3894,7228
primari:1589,7229
primari:1689,7229
primari:10341,7230
primari:10428,7230
primari:8224,7231
primari:119,7232
primari:196,7232
primari:274,7232
primari:5949,7233
primari:11110,7234
primari:11160,7234
primari:2100,7235
primari:6406,7236
primari:6464,7236
primari:6530,7236
primari:8524,7237
primari:3984,7238
primari:5303,7238
primari:8886,7238
primari:8987,7238
primari:9090,7238
primari:2942,7239
primari:3029,7239
primari:7441,7240
primari:7506,7240
primari:7572,7240
primari:9599,7241
primari:6056,7242
primari:4746,2816
primari:4846,2816
primari:95,7243
primari:171,7243
primari:11917,7244
primari:2451,7245
primari:6467,7246
primari:3877,7247
primari:6053,7248
primari:4753,7249
primari:4854,7249
primari:4956,7249
primari:6635,7249
primari:6726,7249
primari:8808,7249
primari:11651,7249
primari:4247,7250
primari:4292,7250
primari:4429,7251
primari:4511,7251
primari:4596,7251
primari:7424,7251
primari:7488,7251
primari:7045,7252
primari:10305,7253
primari:11951,1888
primari:12016,1888
primari:12088,1888
primari:5030,7254
primari:1135,7255
primari:1222,7255
primari:1311,7255
primari:9869,7256
primari:1064,7257
primari:5815,7257
primari:2707,7258
primari:5014,7259
primari:5769,7260
primari:2387,7261
primari:5701,7262
primari:6369,7263
primari:1156,7264
primari:1243,7264
primari:1335,7264
primari:303,7265
primari:8709,7266
primari:4897,7267
primari:5000,7267
primari:6676,7268
primari:1416,7269
primari:2361,7270
primari:6853,7271
primari:6987,7272
primari:6992,7272
primari:7035,7272
primari:4011,7273
primari:4078,7273
primari:3654,7274
primari:9424,7275
primari:9483,7275
primari:1921,7276
primari:6800,7277
primari:5406,7278
primari:5460,7278
primari:3638,7279
primari:6543,7280
primari:6632,7280
primari:6721,7280
primari:2049,7281
primari:11492,7282
primari:4467,7283
primari:9173,7284
primari:9233,7284
primari:4755,7285
primari:10746,7286
primari:8078,7287
primari:10743,7287
primari:10828,7287
primari:5590,7288
primari:5662,7288
primari:5732,7288
primari:1069,7289
primari:2058,7290
primari:7623,7291
primari:1538,7292
primari:3886,7293
primari:3949,7293
primari:4635,7294
primari:1523,7295
primari:1620,7295
primari:1720,7295
primari:145,7296
primari:2715,7297
primari:2800,7297
primari:2885,7297
primari:2972,7297
primari:5632,7298
primari:5704,7298
primari:7423,7298
primari:7487,7298
primari:7552,7298
primari:7618,7298
primari:11705,7298
primari:11794,7298
primari:4235,7299
primari:4279,7299
primari:8733,7300
primari:8108,7301
primari:11168,7302
primari:5913,7303
primari:11084,7304
primari:11414,7305
primari:11500,7305
primari:4655,7306
primari:8457,7307
primari:8561,7307
primari:8663,7307
primari:6544,7308
primari:7839,7309
primari:11240,7310
primari:4032,7311
primari:5792,7312
primari:5850,7312
primari:5908,7312
primari:5975,7312
primari:9625,7313
primari:3514,7314
primari:10005,7315
primari:10081,7315
primari:10183,7315
primari:9011,7316
primari:9114,7316
primari:4185,4744
primari:4221,4744
primari:786,1460
primari:887,1460
primari:11512,7317
primari:805,7318
primari:2250,7319
primari:9559,7320
primari:3555,3392
primari:3635,3392
primari:34,7321
primari:110,7321
primari:187,7321
primari:265,7321
primari:8877,7322
primari:8978,7322
primari:9081,7322
primari:9695,7323
primari:6253,7324
primari:5774,7325
primari:11474,7326
primari:4216,3410
primari:4260,3410
primari:4305,3410
primari:4795,7327
primari:4902,7327
primari:2204,7328
primari:2282,7328
primari:2905,7329
primari:9396,7330
primari:9455,7330
primari:9786,7331
primari:9850,7331
primari:11793,7332
primari:5130,7333
primari:8226,7334
primari:8309,7334
primari:2267,7335
primari:10475,7336
primari:10572,7336
primari:1272,7337
primari:8101,7338
primari:4734,7339
primari:8793,7340
primari:8133,7341
primari:2023,7342
primari:4948,7343
primari:4464,7344
primari:2741,7345
primari:2826,7345
primari:2912,7345
primari:3000,7345
primari:8244,7346
primari:8327,7346
primari:2944,7347
primari:3031,7347
primari:1399,7348
primari:10358,7349
primari:6935,7350
primari:6974,7350
primari:9102,7351
primari:10394,7352
primari:10485,7352
primari:10582,7352
primari:11757,7353
primari:11846,7353
primari:1484,7354
primari:684,7355
primari:783,7355
primari:885,7355
primari:6841,7356
primari:4411,7357
primari:4493,7357
primari:4578,7357
primari:9741,7358
primari:9805,7358
primari:8430,7359
primari:6783,7360
primari:1998,7361
primari:9549,7362
primari:10240,7363
primari:2052,7364
primari:6641,7365
primari:8345,7366
primari:8032,7367
primari:717,7368
primari:816,7368
primari:3953,7369
primari:4020,7369
primari:11881,7370
primari:8066,7371
primari:8140,7371
primari:8221,7371
primari:5346,7372
primari:5395,7372
primari:8854,7373
primari:8954,7373
primari:10605,7374
primari:9047,7375
primari:1043,7376
primari:1217,7376
primari:1306,7376
primari:8552,7377
primari:8654,7377
primari:7381,7378
primari:8546,7379
primari:8648,7379
primari:4947,7380
primari:2301,7381
primari:4778,7382
primari:4881,7382
primari:4983,7382
primari:11221,7383
primari:8593,7384
primari:1089,7385
primari:3870,7386
primari:9910,7387
primari:5584,7388
primari:8751,7389
primari:8851,7389
primari:10342,7390
primari:10429,7390
primari:5781,7391
primari:5839,7391
primari:1170,7392
primari:1257,7392
primari:752,7393
primari:853,7393
primari:955,7393
primari:6630,7394
primari:5262,7395
primari:376,7396
primari:451,7396
primari:11638,7397
primari:3252,7398
primari:3329,7398
primari:11583,7399
primari:11668,7399
primari:11756,7399
primari:11845,7399
primari:5786,7400
primari:5844,7400
primari:5904,7400
primari:4448,7401
primari:2056,7402
primari:8037,7403
primari:672,7404
primari:4809,3774
primari:4917,3774
primari:5019,3774
primari:2634,7405
primari:10236,7406
primari:6633,7407
primari:1673,7408
primari:10423,7409
primari:7812,7410
primari:7912,7410
primari:11936,7411
primari:12000,7411
primari:12072,7411
primari:2540,7412
primari:11559,7413
primari:3093,7414
primari:3170,7414
primari:3247,7414
primari:10841,7415
primari:10936,7415
primari:9924,7416
primari:1074,7417
primari:2545,7418
primari:2223,7419
primari:2504,7420
primari:4594,7421
primari:2892,7422
primari:2980,7422
primari:9719,7423
primari:9785,7423
primari:9849,7423
primari:11496,7424
primari:10365,7425
primari:4001,7426
primari:4070,7426
primari:2210,7427
primari:2288,7427
primari:10718,7428
primari:10800,7428
primari:10892,7428
primari:10989,7428
primari:3656,7429
primari:6670,7430
primari:6765,7430
primari:6863,7430
primari:10086,7431
primari:10188,7431
primari:5896,7432
primari:5963,7432
primari:6064,7433
primari:6133,7433
primari:3221,7434
primari:3298,7434
primari:5970,4218
primari:11787,7435
primari:2959,7436
primari:3365,7437
primari:3012,7438
primari:1824,7439
primari:1881,7439
primari:4252,7440
primari:4297,7440
primari:9673,7441
primari:9735,7441
primari:7217,7442
primari:7294,7442
primari:7877,7443
primari:11237,7444
primari:2515,7445
primari:2137,7446
primari:1102,7447
primari:1189,7447
primari:2368,7448
primari:3103,7449
primari:11201,320
primari:11276,320
primari:11351,320
primari:1387,7450
primari:11398,7451
primari:5319,7452
primari:5368,7452
primari:5418,7452
primari:5472,7452
primari:9179,7453
primari:9239,7453
primari:9302,7453
primari:4803,7454
primari:12121,7455
primari:5984,7456
primari:11394,7457
primari:11480,7457
primari:123,7458
primari:835,7459
primari:937,7459
primari:10021,7460
primari:4580,7461
primari:6285,7462
primari:6362,7463
primari:6080,7464
primari:5617,7465
primari:2579,7466
primari:2623,7466
primari:2667,7466
primari:2542,7467
primari:2586,7467
primari:3693,7468
primari:3774,7468
primari:3855,7468
primari:5575,7469
primari:4301,7470
primari:3104,7471
primari:3181,7471
primari:3258,7471
primari:8781,7472
primari:8166,4837
primari:8247,4837
primari:10421,4837
primari:553,7473
primari:6201,7474
primari:6270,7474
primari:3612,7475
primari:10125,4150
primari:10228,4150
primari:2801,7476
primari:2886,7476
primari:2973,7476
primari:13,7477
primari:90,7477
primari:4087,7478
primari:4218,7479
primari:1067,7480
primari:4391,7481
primari:4473,7481
primari:9322,7482
primari:4496,7483
primari:1427,7484
primari:3027,7485
primari:815,402
primari:5300,402
primari:8399,402
primari:8500,402
primari:10322,7486
primari:10410,7486
primari:6523,7487
primari:4055,7488
primari:4125,7488
primari:1610,7489
primari:1710,7489
primari:3628,7490
primari:3708,7490
primari:3789,7490
primari:9259,7491
primari:9130,4177
primari:10924,7492
primari:2455,7493
primari:9884,7494
primari:1298,7495
primari:9532,7496
primari:9593,7496
primari:854,7497
primari:5391,7497
primari:5480,7497
primari:3057,7498
primari:12033,7499
primari:12105,7499
primari:11954,7500
primari:12019,7500
primari:12091,7500
primari:11997,7501
primari:8148,7502
primari:8229,7502
primari:8312,7502
primari:3707,7503
primari:3788,7503
primari:3869,7503
primari:11910,7504
primari:6969,7505
primari:7011,7505
primari:9196,7506
primari:5928,7507
primari:5995,7507
primari:3580,7508
primari:7873,7509
primari:7976,7509
primari:5474,7510
primari:12043,7511
primari:12115,7511
primari:10354,7512
primari:10013,7513
primari:3661,7514
primari:3742,7514
primari:3823,7514
primari:1041,7515
primari:4827,7516
primari:4937,7516
primari:5039,7516
primari:4799,7517
primari:4906,7517
primari:11131,7518
primari:11181,7518
primari:1151,7519
primari:6122,7520
primari:6192,7520
primari:6261,7520
primari:6913,7521
primari:6952,7521
primari:6994,7521
primari:7037,7521
primari:555,7522
primari:8337,7523
primari:8438,7523
primari:8541,7523
primari:8643,7523
primari:8900,7524
pcj:5,1098
primari:11509,7525
primari:4745,7526
primari:9970,7527
primari:2017,7528
primari:7787,7529
primari:7889,7529
primari:7993,7529
primari:3469,7530
primari:3524,7530
primari:10463,7531
primari:4144,7532
primari:4840,7533
primari:2836,7534
primari:4769,7535
primari:5084,7536
primari:7744,7537
primari:7846,7537
primari:7949,7537
primari:3675,7538
primari:3756,7538
primari:3837,7538
primari:9787,7539
primari:9851,7539
primari:4152,7540
primari:4190,7540
primari:4231,7540
primari:4275,7540
primari:936,7541
primari:7450,7542
primari:2130,7543
primari:2207,7543
primari:1987,7544
primari:6622,7545
primari:7241,7546
primari:7318,7546
primari:2226,7547
primari:7439,7548
primari:7504,7548
primari:5753,7549
primari:7498,7550
primari:2716,7551
primari:3682,7552
primari:6048,7553
primari:1814,7554
primari:1871,7554
primari:1931,7554
primari:1993,7554
primari:1461,7555
primari:4006,56
primari:11838,7556
primari:2517,7557
primari:2560,7557
primari:2603,7557
primari:2636,7558
primari:2680,7558
primari:2893,7559
primari:8887,7560
primari:8988,7560
primari:9091,7560
primari:6690,7561
primari:6787,7561
primari:6883,7561
primari:729,7562
primari:5920,7563
pcj:14,7564
pcj:55,7564
primari:8749,7565
primari:8849,7565
primari:8949,7565
primari:6336,7566
primari:6389,7566
primari:6444,7566
primari:6505,7566
primari:7211,7567
primari:7287,7567
primari:209,7568
primari:309,7569
primari:384,7569
primari:459,7569
primari:537,7569
primari:5682,7570
primari:5752,7570
primari:3902,7571
primari:3965,7571
primari:10003,7572
primari:10113,7572
primari:5342,7573
primari:3888,7574
primari:3951,7574
primari:5941,7575
primari:6008,7575
primari:162,7576
primari:239,7576
primari:11268,7577
primari:3556,7578
primari:4855,7579
primari:4957,7579
primari:3874,7580
primari:5606,7581
primari:4198,7582
primari:4239,7582
primari:4283,7582
primari:748,7583
primari:849,7583
primari:951,7583
primari:7921,7584
primari:11919,7585
primari:11983,7585
primari:12055,7585
primari:12128,7585
primari:7633,7586
primari:5614,7587
primari:5686,7587
primari:1291,7588
primari:7533,7589
primari:7599,7589
primari:1984,7590
primari:4501,804
primari:4585,804
primari:2906,7591
primari:2994,7591
primari:1121,7592
primari:1208,7592
primari:6001,7593
primari:9692,7594
primari:11518,7595
primari:6154,7596
primari:11620,2822
primari:10879,7597
primari:6893,7598
primari:1115,7599
primari:1445,7600
primari:4847,7601
primari:11014,7602
primari:526,7603
primari:1705,7604
primari:3542,7605
primari:2607,7606
primari:2651,7606
primari:2602,367
primari:1531,7607
primari:1629,7607
primari:11621,7608
primari:5640,7609
primari:4794,7610
primari:4901,7610
primari:5003,7610
primari:11729,7611
primari:6629,7612
primari:1671,7613
primari:3371,7614
primari:1149,7615
primari:8334,7616
primari:3082,7617
primari:5664,7618
primari:10768,7619
primari:10856,7619
primari:11124,7620
primari:11174,7620
primari:11525,7621
